,Unnamed: 0,A1:CO,A1:PM10,A1:PM25,A1:NO2,A1:NO,A1:NOX
0,,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis
1,,A1,A1,A1,A1,A1,A1
2,,Monoxyde de carbone,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote
3,,CO,PM10,PM25,NO2,NO,NOX
4,,mg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
347,2019-01-15 07:00:00Z,0.656,81.1,23,127.2,395.7,734.3
348,2019-01-15 08:00:00Z,1.003,83.8,22.5,128.6,371.4,698.1
349,2019-01-15 09:00:00Z,1.068,96,19.8,129.1,375.4,704.5
350,2019-01-15 10:00:00Z,0.76,100.6,21.4,123.4,338.6,642.2
351,2019-01-15 11:00:00Z,0.651,99.2,27,128.1,375.9,704.4
352,2019-01-15 12:00:00Z,0.666,86.5,23,119,329.7,624.3
353,2019-01-15 13:00:00Z,0.641,67.6,19.2,114.7,300.3,575.4
354,2019-01-15 14:00:00Z,0.712,76.8,23.2,124.3,316.3,609.5
355,2019-01-15 15:00:00Z,0.717,75,23.4,126.2,310.3,602.1
356,2019-01-15 16:00:00Z,0.703,67.9,18.7,122.8,269.3,535.9
357,2019-01-15 17:00:00Z,0.707,56.3,20.2,118.1,244.6,493.5
358,2019-01-15 18:00:00Z,0.815,48.4,16.6,105.6,209.8,427.4
359,2019-01-15 19:00:00Z,0.698,48.6,20.8,103.7,211.7,428.7
360,2019-01-15 20:00:00Z,0.642,46.1,17.6,110,223.4,452.3
361,2019-01-15 21:00:00Z,0.428,38.9,15.5,98,165.5,351.6
362,2019-01-15 22:00:00Z,0.335,33.2,12.3,91.3,139.8,306.1
363,2019-01-15 23:00:00Z,0.293,31,12.8,85.6,126,278.9
364,2019-01-16 00:00:00Z,0.231,23,9.1,74.1,95.7,220.9
365,2019-01-16 01:00:00Z,0.234,21.4,11,69.8,77.5,188.7
366,2019-01-16 02:00:00Z,0.186,23.2,9.6,77.9,81.6,202.9
367,2019-01-16 03:00:00Z,0.253,27.1,10.7,80.3,82.3,206.7
368,2019-01-16 04:00:00Z,0.309,27.5,10.5,84.6,139.8,298.9
369,2019-01-16 05:00:00Z,0.292,37.6,13.8,97.5,159.1,341.7
370,2019-01-16 06:00:00Z,0.339,49.4,15.7,110.4,196.9,412.8
371,2019-01-16 07:00:00Z,0.539,61.1,19,128.6,239.7,496.4
372,2019-01-16 08:00:00Z,0.613,52.7,18.4,117.1,204.9,431.5
373,2019-01-16 09:00:00Z,0.714,60.8,16.4,117.1,241,487
374,2019-01-16 10:00:00Z,0.627,65.9,16.1,124.8,249.9,507.7
375,2019-01-16 11:00:00Z,0.488,86.9,23.9,110.9,237.2,475
376,2019-01-16 12:00:00Z,0.499,61.9,20.4,104.2,206.3,420.4
377,2019-01-16 13:00:00Z,0.499,64.1,20.5,99,190.7,391.4
378,2019-01-16 14:00:00Z,0.443,61.1,20,99.9,191.8,394.3
379,2019-01-16 15:00:00Z,0.484,71.1,17,101.3,209.5,422.7
380,2019-01-16 16:00:00Z,0.436,53.5,13.5,81.8,132.6,285.5
381,2019-01-16 17:00:00Z,0.488,44.8,16.7,88.5,141.9,306.3
382,2019-01-16 18:00:00Z,0.548,35.8,18.1,76,98.1,227
383,2019-01-16 19:00:00Z,0.407,44,13.7,69.3,89.2,206.5
384,2019-01-16 20:00:00Z,0.355,39.5,16.8,62.2,77.4,181.8
385,2019-01-16 21:00:00Z,0.381,38.7,15.8,61.2,74.9,176.1
386,2019-01-16 22:00:00Z,0.314,38.3,17,52.1,66.6,153.8
387,2019-01-16 23:00:00Z,0.284,17.2,12.2,49.2,57.6,138.1
388,2019-01-17 00:00:00Z,0.257,27.3,11.6,52.1,60.7,145.2
389,2019-01-17 01:00:00Z,0.278,19.2,11.4,56.4,55.6,141.6
390,2019-01-17 02:00:00Z,0.27,13.5,8.2,77,81.2,201.5
391,2019-01-17 03:00:00Z,0.319,15.8,12.5,81.3,76.7,199
392,2019-01-17 04:00:00Z,0.265,19.4,8.3,84.1,93.4,227
393,2019-01-17 05:00:00Z,0.295,24.2,3.8,97,169.2,356.8
394,2019-01-17 06:00:00Z,0.336,32.7,11.1,103.7,214.3,432.7
395,2019-01-17 07:00:00Z,0.438,32.2,17.3,118.6,254.3,509
396,2019-01-17 08:00:00Z,0.611,36.5,15.8,99.9,219.8,437
397,2019-01-17 09:00:00Z,0.684,,10.5,94.7,205.6,410.5
398,2019-01-17 10:00:00Z,,,,,,
399,2019-01-17 11:00:00Z,,,,,,
400,2019-01-17 12:00:00Z,,35,6.7,,,
401,2019-01-17 13:00:00Z,0.301,25.1,7.9,,,
402,2019-01-17 14:00:00Z,0.317,46.8,13,80.8,162.7,329.9
403,2019-01-17 15:00:00Z,0.362,54.6,11.6,87.5,163.4,337.9
404,2019-01-17 16:00:00Z,0.312,37.6,10,87.9,152.9,322.4
405,2019-01-17 17:00:00Z,0.247,29.8,7.3,60.2,74.6,174.2
406,2019-01-17 18:00:00Z,0.335,37,6.8,70.8,83.3,198.6
407,2019-01-17 19:00:00Z,0.431,43.2,12.1,90.3,122.6,278.5
408,2019-01-17 20:00:00Z,0.385,52.6,19,99,135.5,307
409,2019-01-17 21:00:00Z,0.417,59.8,19.9,107.1,168,364.4
410,2019-01-17 22:00:00Z,0.453,51.2,23.5,101.3,155,337
411,2019-01-17 23:00:00Z,0.301,48.7,18.4,99.4,132.1,301.5
412,2019-01-18 00:00:00Z,0.394,62.9,23.4,130.5,203.9,443.1
413,2019-01-18 01:00:00Z,0.573,63.3,28.5,119.5,176.4,390
414,2019-01-18 02:00:00Z,0.717,42.9,19.4,117.6,160.1,363.4
415,2019-01-18 03:00:00Z,0.483,49,25.2,131,169.6,391
416,2019-01-18 04:00:00Z,0.609,46.3,24.9,114.2,181.7,392.8
417,2019-01-18 05:00:00Z,0.575,62.8,28.8,118.1,265.6,525.2
418,2019-01-18 06:00:00Z,0.782,73.4,33.7,144.4,393.2,747.9
419,2019-01-18 07:00:00Z,0.898,86.2,29.9,142.5,498.6,905.4
420,2019-01-18 08:00:00Z,1.162,91.2,30.6,148.7,468,867.6
421,2019-01-18 09:00:00Z,1.564,141.2,41.4,171.1,531.7,986.1
422,2019-01-18 10:00:00Z,1.503,164.2,51,178.3,569.9,1053.1
423,2019-01-18 11:00:00Z,0.992,134.6,38.6,149.6,391.2,749.4
424,2019-01-18 12:00:00Z,0.613,105,30.6,127.6,258.6,523.9
425,2019-01-18 13:00:00Z,0.618,92.6,23.3,127.6,253,515.5
426,2019-01-18 14:00:00Z,0.487,80.2,23,111.9,177.8,385.2
427,2019-01-18 15:00:00Z,0.413,61.9,13.9,108.5,166.6,364
428,2019-01-18 16:00:00Z,0.497,68.4,19.8,111.9,172.9,377
429,2019-01-18 17:00:00Z,0.543,52,16.6,113.3,166.6,369.4
430,2019-01-18 18:00:00Z,0.675,59.8,18.5,127.1,205.4,442.7
431,2019-01-18 19:00:00Z,0.51,51.5,21.9,106.1,123.7,296.3
432,2019-01-18 20:00:00Z,0.443,50.7,24.5,84.1,82.8,211.4
433,2019-01-18 21:00:00Z,0.41,48.1,26.1,83.7,86.2,215.9
434,2019-01-18 22:00:00Z,0.49,46.1,23.8,82.7,85.3,214
435,2019-01-18 23:00:00Z,0.518,43.7,22.4,83.2,79.3,204.6
436,2019-01-19 00:00:00Z,0.502,39.1,22.1,92.3,93.3,235.8
437,2019-01-19 01:00:00Z,0.374,33.5,15.3,74.1,77.9,193.9
438,2019-01-19 02:00:00Z,0.279,31,9.4,65,57.8,153.5
439,2019-01-19 03:00:00Z,0.284,20.4,12,60.7,48.2,134.9
440,2019-01-19 04:00:00Z,0.307,21.8,8.1,61.2,50.3,138.5
441,2019-01-19 05:00:00Z,0.355,25.3,13.2,71.7,67.7,175.8
442,2019-01-19 06:00:00Z,0.337,28,16.4,80.8,98.6,232
443,2019-01-19 07:00:00Z,0.319,29.8,12.4,75.5,83.1,202.9
444,2019-01-19 08:00:00Z,0.363,39.5,17.4,89.9,135.5,298.3
445,2019-01-19 09:00:00Z,0.395,34.9,18,87,119.5,270.6
446,2019-01-19 10:00:00Z,0.404,63.9,18.3,81.7,122.5,269.6
447,2019-01-19 11:00:00Z,0.475,84.1,23.5,87.5,151.6,320.3
448,2019-01-19 12:00:00Z,0.496,50.2,17.7,94.2,160.9,341.2
449,2019-01-19 13:00:00Z,0.44,37.4,14,80.8,123.6,270.7
450,2019-01-19 14:00:00Z,0.518,40.4,21.8,95.6,172,359.1
451,2019-01-19 15:00:00Z,0.511,41.8,22.7,96.6,158.4,339.1
452,2019-01-19 16:00:00Z,0.42,43,26,78.9,106.3,242.4
453,2019-01-19 17:00:00Z,0.422,38.7,27.6,79.4,95.2,225.7
454,2019-01-19 18:00:00Z,0.509,44.7,28.4,81.7,131.3,283.5
455,2019-01-19 19:00:00Z,0.583,47.4,26.5,94.2,153.2,328.9
456,2019-01-19 20:00:00Z,0.48,36.2,22.8,76.5,92.6,218.4
457,2019-01-19 21:00:00Z,0.544,37.7,23.1,98.5,157.1,339.6
458,2019-01-19 22:00:00Z,0.586,47.2,26.4,98.5,152.3,332.1
459,2019-01-19 23:00:00Z,0.48,40.9,25.5,86.1,100.1,239.8
460,2019-01-20 00:00:00Z,0.472,39.4,25.8,77,79.4,198.4
461,2019-01-20 01:00:00Z,0.419,31.2,21.8,68.8,57.8,157.7
462,2019-01-20 02:00:00Z,0.414,24.3,21.5,65,52.9,146.3
463,2019-01-20 03:00:00Z,0.381,31.1,20.1,66.9,51.6,145.9
464,2019-01-20 04:00:00Z,0.339,28.8,21.9,56.9,47.8,130.4
465,2019-01-20 05:00:00Z,0.353,32.4,21.3,59.3,60.6,152.6
466,2019-01-20 06:00:00Z,0.331,29.7,16.8,51.6,53.4,133.6
467,2019-01-20 07:00:00Z,0.349,32.9,19.2,55.9,57.7,144.2
468,2019-01-20 08:00:00Z,0.358,29.8,19.6,57.8,64.8,156.8
469,2019-01-20 09:00:00Z,0.374,25.4,17.1,57.4,74.6,171.7
470,2019-01-20 10:00:00Z,0.379,28.1,28.4,55,83,182.6
471,2019-01-20 11:00:00Z,0.388,33.9,22.9,53,82.4,179
472,2019-01-20 12:00:00Z,0.376,28.9,23,50.7,73.9,164.1
473,2019-01-20 13:00:00Z,0.421,38.1,25,57.4,90,195.2
474,2019-01-20 14:00:00Z,0.433,40.1,33.8,63.1,102.3,219.9
475,2019-01-20 15:00:00Z,0.457,44.2,26.9,58.8,88.5,194.8
476,2019-01-20 16:00:00Z,0.465,43,24.9,60.2,86.4,192.5
477,2019-01-20 17:00:00Z,0.512,50.1,34.4,67.4,103.2,225.3
478,2019-01-20 18:00:00Z,0.516,53.7,32.9,63.6,89.1,200.3
479,2019-01-20 19:00:00Z,0.486,54.5,35.4,60.2,75.9,176.8
480,2019-01-20 20:00:00Z,0.374,42.2,25.4,54,54.6,138.3
481,2019-01-20 21:00:00Z,0.33,20.9,13.3,67.4,58,156.5
482,2019-01-20 22:00:00Z,0.448,38.9,28.8,57.4,56.6,144.1
483,2019-01-20 23:00:00Z,0.446,47.6,34.7,44.5,42.7,110.5
484,2019-01-21 00:00:00Z,0.441,47,36.5,49.7,49.1,125.5
485,2019-01-21 01:00:00Z,0.428,45.7,34.4,48.3,33.1,99.6
486,2019-01-21 02:00:00Z,0.441,48.1,40.1,53.5,37.2,110.6
487,2019-01-21 03:00:00Z,0.454,45.7,35.3,49.2,31.9,99
488,2019-01-21 04:00:00Z,0.434,51,36.8,47.8,47.5,121.2
489,2019-01-21 05:00:00Z,0.472,56.2,42.3,66.5,119,249.6
490,2019-01-21 06:00:00Z,0.566,67.3,44.2,86.5,209,407.8
491,2019-01-21 07:00:00Z,0.687,64.3,43.5,99.4,286,538.6
492,2019-01-21 08:00:00Z,0.844,66.5,45.4,82.7,218.7,417.8
493,2019-01-21 09:00:00Z,0.744,67.6,46.5,76.5,193.2,373
494,2019-01-21 10:00:00Z,0.633,79.7,47.6,75.1,187.2,362.9
495,2019-01-21 11:00:00Z,0.601,110.4,50,86,210.6,408.6
496,2019-01-21 12:00:00Z,0.597,100.2,44.7,90.8,200.4,398.9
497,2019-01-21 13:00:00Z,0.516,89.7,36.7,89.9,155,328.5
498,2019-01-21 14:00:00Z,0.541,83.4,34.4,91.8,164.4,344.3
499,2019-01-21 15:00:00Z,0.536,79.3,38.6,,,
500,2019-01-21 16:00:00Z,0.677,89.8,42.9,,,
501,2019-01-21 17:00:00Z,0.825,90.5,45.6,,,
502,2019-01-21 18:00:00Z,1.134,99.3,45.9,,,
503,2019-01-21 19:00:00Z,1.086,116.2,50.2,,,
504,2019-01-21 20:00:00Z,1.29,138,68.8,,,
505,2019-01-21 21:00:00Z,1.103,96.3,59.3,,,
506,2019-01-21 22:00:00Z,0.802,65.2,50.4,,,
507,2019-01-21 23:00:00Z,0.775,79.8,53.8,,,
508,2019-01-22 00:00:00Z,0.679,65.9,51.2,,,
509,2019-01-22 01:00:00Z,0.462,61.6,41.6,,,
510,2019-01-22 02:00:00Z,0.421,49.9,38.6,,,
511,2019-01-22 03:00:00Z,0.386,53.5,39.3,,,
512,2019-01-22 04:00:00Z,0.35,56.9,41,,,
513,2019-01-22 05:00:00Z,0.457,66.3,45.4,,,
514,2019-01-22 06:00:00Z,0.49,87.3,43.5,,,
515,2019-01-22 07:00:00Z,0.634,103.7,46.1,,,
516,2019-01-22 08:00:00Z,0.719,65.4,40.7,,,
517,2019-01-22 09:00:00Z,0.704,74.9,41.7,,,
518,2019-01-22 10:00:00Z,0.549,71.2,38.5,,,
519,2019-01-22 11:00:00Z,0.596,71.7,36,,,
520,2019-01-22 12:00:00Z,0.668,78.9,43.8,,,
521,2019-01-22 13:00:00Z,0.588,56.3,31.7,,,
522,2019-01-22 14:00:00Z,0.496,45.2,20.8,,,
523,2019-01-22 15:00:00Z,0.513,38.4,22.6,,,
524,2019-01-22 16:00:00Z,0.633,43.3,21.9,,,
525,2019-01-22 17:00:00Z,0.624,43.7,21.6,,,
526,2019-01-22 18:00:00Z,0.524,32.8,15.8,,,
527,2019-01-22 19:00:00Z,0.508,31.1,17.9,,,
528,2019-01-22 20:00:00Z,0.621,37.8,23.4,,,
529,2019-01-22 21:00:00Z,0.451,33.4,21.3,,,
530,2019-01-22 22:00:00Z,0.408,32.9,21.1,,,
531,2019-01-22 23:00:00Z,0.4,24.2,13.2,,,
532,2019-01-23 00:00:00Z,0.374,19.2,11.9,,,
533,2019-01-23 01:00:00Z,0.425,17.3,6.6,,,
534,2019-01-23 02:00:00Z,0.269,15.1,6.9,,,
535,2019-01-23 03:00:00Z,0.264,17.8,7.7,,,
536,2019-01-23 04:00:00Z,0.388,21.6,8,,,
537,2019-01-23 05:00:00Z,0.361,26.3,11.6,,,
538,2019-01-23 06:00:00Z,0.441,35.7,16.4,,,
539,2019-01-23 07:00:00Z,0.53,34.2,16,,,
540,2019-01-23 08:00:00Z,0.644,38.6,14.9,,,
541,2019-01-23 09:00:00Z,0.523,31.3,16.8,,,
542,2019-01-23 10:00:00Z,0.382,24,7,,,
543,2019-01-23 11:00:00Z,0.4,21.6,12.5,,,
544,2019-01-23 12:00:00Z,0.427,23,13.5,,,
545,2019-01-23 13:00:00Z,0.432,19.4,11.2,,,
546,2019-01-23 14:00:00Z,0.423,22.8,18.8,,,
547,2019-01-23 15:00:00Z,0.337,24.2,20.6,,,
548,2019-01-23 16:00:00Z,0.398,24.7,16.9,60.7,83.5,188.6
549,2019-01-23 17:00:00Z,0.374,27.8,22.9,54.5,66,156.4
550,2019-01-23 18:00:00Z,0.404,31,22.8,60.7,66.6,163.2
551,2019-01-23 19:00:00Z,0.405,38.7,28.5,66,74.5,180.7
552,2019-01-23 20:00:00Z,0.417,39.6,28.1,68.8,82.1,195
553,2019-01-23 21:00:00Z,0.386,43.7,30.2,62.2,72.8,173.8
554,2019-01-23 22:00:00Z,0.368,36.6,31.3,56.4,61.9,151.4
555,2019-01-23 23:00:00Z,0.292,36.9,30.3,49.7,49.5,125.7
556,2019-01-24 00:00:00Z,0.265,41.7,30.9,42.5,37.7,100.5
557,2019-01-24 01:00:00Z,0.323,45.1,29.1,42.1,29.9,88.2
558,2019-01-24 02:00:00Z,0.304,43.9,32,43.1,27.5,85.3
559,2019-01-24 03:00:00Z,0.305,42.3,29.6,40.6,26.4,81.5
560,2019-01-24 04:00:00Z,0.321,47.9,34.5,50.2,51.5,129.4
561,2019-01-24 05:00:00Z,0.359,46.1,34.9,66.9,111,237
562,2019-01-24 06:00:00Z,0.467,58.2,42.8,91.8,250.6,476.5
563,2019-01-24 07:00:00Z,0.603,63.2,39.8,107.1,331.3,615
564,2019-01-24 08:00:00Z,0.652,53.3,32.5,91.3,218.1,426.2
565,2019-01-24 09:00:00Z,0.723,62.7,40.8,91.3,235.6,452.4
566,2019-01-24 10:00:00Z,0.585,88,44.5,89.9,199.3,395.9
567,2019-01-24 11:00:00Z,0.546,133.1,53.1,93.2,203.1,405.3
568,2019-01-24 12:00:00Z,0.617,146.6,52.4,106.6,251.7,492.4
569,2019-01-24 13:00:00Z,0.763,132.2,49.6,103.7,312.1,582.9
570,2019-01-24 14:00:00Z,0.722,127.6,40.1,111.4,289.9,556
571,2019-01-24 15:00:00Z,0.751,135,48,109.5,319.7,599.6
572,2019-01-24 16:00:00Z,0.809,122,48.5,109.5,325.3,608.2
573,2019-01-24 17:00:00Z,0.945,89.3,41.6,,,
574,2019-01-24 18:00:00Z,0.876,56.6,35.6,89.9,220,427.9
575,2019-01-24 19:00:00Z,0.795,63.8,33,94.2,216.1,425.6
576,2019-01-24 20:00:00Z,0.69,51.1,37,89.4,180.5,366.3
577,2019-01-24 21:00:00Z,0.625,56.1,31.9,89,189,379.2
578,2019-01-24 22:00:00Z,0.631,58,32.5,82.2,162.2,331.6
579,2019-01-24 23:00:00Z,0.563,64.3,31.8,86.5,161.3,333.9
580,2019-01-25 00:00:00Z,0.55,55.9,29.7,78.9,137,288.9
581,2019-01-25 01:00:00Z,0.458,52,27.5,74.1,122.7,262.9
582,2019-01-25 02:00:00Z,0.413,38.9,24.2,65.5,98,215.8
583,2019-01-25 03:00:00Z,0.447,43.2,32.4,66.9,121.7,253.5
584,2019-01-25 04:00:00Z,0.424,50.8,29.9,63.1,119.1,246.1
585,2019-01-25 05:00:00Z,0.455,59.9,33.3,76,200.3,383.2
586,2019-01-25 06:00:00Z,0.841,69.3,37,108.5,299.9,568.5
587,2019-01-25 07:00:00Z,0.772,63.3,38.9,103.3,313.6,584.1
588,2019-01-25 08:00:00Z,0.72,60.5,32.5,89.9,219.6,426.7
589,2019-01-25 09:00:00Z,0.692,51.6,29.8,90.8,226.6,438.5
590,2019-01-25 10:00:00Z,0.767,55.7,33.9,100.4,320.1,590.9
591,2019-01-25 11:00:00Z,0.829,83.3,40.4,105.2,380.4,688.4
592,2019-01-25 12:00:00Z,0.785,69.1,31.3,97,325.7,596.8
593,2019-01-25 13:00:00Z,0.618,109.5,31.7,84.6,188.1,373.3
594,2019-01-25 14:00:00Z,0.623,112,24.4,86.5,198.2,390.1
595,2019-01-25 15:00:00Z,0.574,75.9,23.9,77,156.7,317.9
596,2019-01-25 16:00:00Z,0.545,36.6,20.3,74.1,128.6,271.3
597,2019-01-25 17:00:00Z,0.65,34.9,21.4,80.8,162.2,329.3
598,2019-01-25 18:00:00Z,0.722,33.8,20.6,74.6,147.5,300.7
599,2019-01-25 19:00:00Z,0.787,36,20.4,81.3,210.3,403.9
600,2019-01-25 20:00:00Z,0.858,46.3,28.4,89.9,242.6,462.2
601,2019-01-25 21:00:00Z,0.808,45.7,25.5,84.6,223.8,428.6
602,2019-01-25 22:00:00Z,0.728,36.8,23.3,79.4,218.8,415.2
603,2019-01-25 23:00:00Z,0.899,43.5,27.1,89.9,272.1,508.1
604,2019-01-26 00:00:00Z,0.622,44.6,24.6,75.5,202.8,386.7
605,2019-01-26 01:00:00Z,0.47,31.6,14.7,66.5,148.3,294.1
606,2019-01-26 02:00:00Z,0.357,27.3,14.4,69.8,141.6,286.9
607,2019-01-26 03:00:00Z,0.467,35.1,14.7,74.1,150.1,304.8
608,2019-01-26 04:00:00Z,0.393,31.4,14.8,73.6,170.5,335.2
609,2019-01-26 05:00:00Z,0.392,31.5,15.5,82.2,192.8,378.4
610,2019-01-26 06:00:00Z,0.428,29.3,12.9,82.7,193.7,379.8
611,2019-01-26 07:00:00Z,0.441,32.4,12.1,90.9,194.3,388.8
612,2019-01-26 08:00:00Z,0.501,32.6,16.3,89.4,193.8,386.2
613,2019-01-26 09:00:00Z,0.499,29.2,20,94.2,201.8,403.6
614,2019-01-26 10:00:00Z,0.519,34.3,18.8,98,196.2,398.9
615,2019-01-26 11:00:00Z,0.458,28.1,10,85.1,159.6,329.9
616,2019-01-26 12:00:00Z,0.523,32.4,14.3,86.5,174.3,353.9
617,2019-01-26 13:00:00Z,0.467,47.6,9.3,74.6,150.8,306.3
618,2019-01-26 14:00:00Z,0.57,61.9,14.4,87,186.9,373.6
619,2019-01-26 15:00:00Z,0.473,40.6,12.8,88.4,169.2,347.7
620,2019-01-26 16:00:00Z,0.553,27.2,10.1,76,135.4,284.1
621,2019-01-26 17:00:00Z,0.446,20.5,9.1,74.6,125.5,267.3
622,2019-01-26 18:00:00Z,0.427,17.8,9.9,67.4,91.6,207.8
623,2019-01-26 19:00:00Z,0.451,22.7,7.9,65.5,92.2,206.9
624,2019-01-26 20:00:00Z,0.397,16.4,8.4,60.7,86,193.3
625,2019-01-26 21:00:00Z,0.345,15.8,7.2,55.5,81.9,181.2
626,2019-01-26 22:00:00Z,0.319,15.1,3.6,52.6,83,180
627,2019-01-26 23:00:00Z,0.294,22.5,6.9,50.2,76.2,166.7
628,2019-01-27 00:00:00Z,0.306,13,4.9,49.7,76.4,167
629,2019-01-27 01:00:00Z,0.334,14.5,1.4,49.7,76.2,166.5
630,2019-01-27 02:00:00Z,0.312,11.5,2.2,47.2,71.6,157.4
631,2019-01-27 03:00:00Z,0.381,13.1,2.4,39.5,53.6,121.8
632,2019-01-27 04:00:00Z,0.362,13.9,2,36.3,49,111.2
633,2019-01-27 05:00:00Z,0.287,14.5,6.2,37.8,51.1,116.6
634,2019-01-27 06:00:00Z,0.332,23.1,8.4,45,65.7,145.8
635,2019-01-27 07:00:00Z,0.269,18.6,6.6,33.5,42.4,98.7
636,2019-01-27 08:00:00Z,0.305,21,5.3,47.8,72.2,158.6
637,2019-01-27 09:00:00Z,0.386,21.5,9.7,60.2,93.4,203.9
638,2019-01-27 10:00:00Z,0.38,17.7,8,66.9,126.7,261.5
639,2019-01-27 11:00:00Z,0.419,26.8,15.7,69.3,131.2,270.5
640,2019-01-27 12:00:00Z,0.361,18.1,11.2,55,89.2,192.2
641,2019-01-27 13:00:00Z,0.323,13.8,8.2,37.3,62.5,133.8
642,2019-01-27 14:00:00Z,0.301,16.4,8.7,36.8,59.4,127.8
643,2019-01-27 15:00:00Z,0.388,20.8,14.3,54.5,98.1,205.1
644,2019-01-27 16:00:00Z,0.399,18.1,9.5,61.2,111.1,231.8
645,2019-01-27 17:00:00Z,0.482,25.1,15.6,69.8,120.4,254.7
646,2019-01-27 18:00:00Z,0.503,30.7,13.1,77.4,141.7,295.3
647,2019-01-27 19:00:00Z,0.405,14.8,9.9,60.3,102.5,217.9
648,2019-01-27 20:00:00Z,0.503,43.6,18.7,99.9,205.4,415.2
649,2019-01-27 21:00:00Z,0.386,37.2,15,69.3,121.7,256.1
650,2019-01-27 22:00:00Z,0.384,35.2,9.8,63.6,103.4,222.6
651,2019-01-27 23:00:00Z,0.339,34.6,12.5,60.7,98.3,211.2
652,2019-01-28 00:00:00Z,0.279,27.4,7.8,43.1,57.8,131.5
653,2019-01-28 01:00:00Z,0.194,27.2,6.8,33,42.9,98.7
654,2019-01-28 02:00:00Z,0.177,18.8,4.6,33.5,42.1,98.5
655,2019-01-28 03:00:00Z,0.173,20,2.3,37.3,45.7,107.7
656,2019-01-28 04:00:00Z,0.24,29.7,9.7,64.5,113.3,239
657,2019-01-28 05:00:00Z,0.354,30.5,11.4,86.5,219.2,422.8
658,2019-01-28 06:00:00Z,0.405,44.6,15.5,95.6,234.6,455.6
659,2019-01-28 07:00:00Z,0.502,62.5,19.8,111.4,257.4,505.8
660,2019-01-28 08:00:00Z,0.868,65.8,19,112.3,312.4,591.7
661,2019-01-28 09:00:00Z,0.959,86,16.5,113.8,332.3,624
662,2019-01-28 10:00:00Z,0.624,104,19.8,103.7,274.4,524.9
663,2019-01-28 11:00:00Z,0.412,75.9,15.2,77.9,168.4,336.1
664,2019-01-28 12:00:00Z,0.437,58.8,10.1,75.5,160.2,321.1
665,2019-01-28 13:00:00Z,0.376,66.6,8.2,64.5,129.6,263.4
666,2019-01-28 14:00:00Z,0.356,64.2,6.6,61.2,117.3,241.2
667,2019-01-28 15:00:00Z,0.317,49.9,9.2,57.4,106,220.3
668,2019-01-28 16:00:00Z,0.311,42.5,12.4,53.5,88.5,189.3
669,2019-01-28 17:00:00Z,0.415,35.9,7.8,62.6,92,204.4
670,2019-01-28 18:00:00Z,0.756,50.7,16.7,87,130.8,287.7
671,2019-01-28 19:00:00Z,0.633,43.2,12.8,87,127.5,282.2
672,2019-01-28 20:00:00Z,0.666,60,24.7,103.2,226.2,450.5
673,2019-01-28 21:00:00Z,0.543,58,22.2,99.9,196.5,401.5
674,2019-01-28 22:00:00Z,0.762,59,19.7,99.4,228,449.1
675,2019-01-28 23:00:00Z,0.629,57.9,29.5,96.6,226.6,444.3
676,2019-01-29 00:00:00Z,0.605,53,20,91.8,185.2,376
677,2019-01-29 01:00:00Z,0.535,40,13.5,85.6,173.8,352.2
678,2019-01-29 02:00:00Z,0.367,24.1,13.3,83.2,125.7,276.6
679,2019-01-29 03:00:00Z,0.399,20.5,13.5,71.7,117.2,251.5
680,2019-01-29 04:00:00Z,0.449,31.2,15,82.2,177.8,354.4
681,2019-01-29 05:00:00Z,0.575,44.1,17.6,99.4,259,496.8
682,2019-01-29 06:00:00Z,1.002,55.8,22.7,136.7,420.8,782.7
683,2019-01-29 07:00:00Z,1.166,76.5,29.9,164,565.5,1031.4
684,2019-01-29 08:00:00Z,1.185,102.3,24.6,143.9,503.9,916.8
685,2019-01-29 09:00:00Z,0.969,121.5,27.6,120.5,394.7,725.7
686,2019-01-29 10:00:00Z,0.875,150.5,30.7,131.5,479.7,867.2
687,2019-01-29 11:00:00Z,0.598,144.5,28,112.3,319,601.5
688,2019-01-29 12:00:00Z,0.568,103.9,22.5,99.9,233.4,457.8
689,2019-01-29 13:00:00Z,0.445,93.8,17.5,93.7,200.5,401.1
690,2019-01-29 14:00:00Z,0.389,87.5,11.9,95.6,172.7,360.6
691,2019-01-29 15:00:00Z,0.407,80.5,15.8,92.7,158.5,335.8
692,2019-01-29 16:00:00Z,0.424,30.1,10.8,87,137.5,298.1
693,2019-01-29 17:00:00Z,0.361,17.4,8.1,77.5,90.9,217
694,2019-01-29 18:00:00Z,0.375,18.9,12,74.6,81.7,200.2
695,2019-01-29 19:00:00Z,0.306,20.3,10.6,66.4,57.2,153.8
696,2019-01-29 20:00:00Z,0.277,14.8,8.1,55.4,40.4,117.4
697,2019-01-29 21:00:00Z,0.28,15.9,9.4,50.2,33.7,102.5
698,2019-01-29 22:00:00Z,0.392,20.7,9,79.8,67.1,183.2
699,2019-01-29 23:00:00Z,0.287,19.7,6.5,97,112.3,269.3
700,2019-01-30 00:00:00Z,0.251,17,5.1,75.6,121.4,261.8
